ID_Produto,Quantidade,Preco_Unitario,Data_Venda
9401,1,58.44,2024-02-24 21:24:50
162,6,36.21,2020-04-06 02:22:07
4454,2,67.59,2021-10-23 23:27:13
2946,1,50.03,2021-05-30 06:28:38
9606,3,51.2,2020-06-01 02:27:42
8675,3,78.31,2020-12-09 11:31:08
3396,8,19.22,2022-10-26 19:00:42
6361,4,97.36,2022-06-18 15:22:46
1442,1,81.9,2024-12-18 06:36:38
9432,8,21.67,2021-07-02 04:39:14
634,9,57.99,2021-02-14 07:58:11
8929,9,66.42,2020-05-13 17:02:47
6837,5,13.29,2020-03-10 21:42:13
5243,8,19.84,2022-12-28 18:33:06
9190,6,90.88,2022-02-08 08:00:04
1944,1,89.11,2024-08-03 14:17:13
6597,6,72.47,2022-12-09 10:29:33
7609,3,20.45,2021-05-13 10:24:40
6847,9,95.17,2021-09-05 03:26:36
2342,9,19.22,2022-01-23 09:27:26
8949,7,79.7,2023-02-18 12:23:42
1881,3,84.4,2022-04-30 03:11:51
8608,6,48.6,2023-12-17 08:02:29
7214,5,14.11,2024-12-08 16:51:04
7504,6,25.34,2021-03-06 05:08:20
1670,2,32.95,2022-01-30 08:19:54
7926,8,50.62,2021-05-20 04:45:11
9211,3,92.01,2022-11-23 15:07:07
4693,6,48.56,2021-06-13 23:30:14
851,2,10.75,2022-05-08 02:16:36
2628,4,28.33,2020-10-18 02:03:11
5370,9,91.23,2024-11-27 22:56:31
712,8,28.24,2021-09-17 01:47:49
1291,8,21.51,2020-09-26 10:40:10
8968,7,71.75,2020-05-21 12:03:09
7997,3,74.08,2024-01-31 14:41:55
8821,2,23.99,2022-05-11 10:59:33
2682,7,91.3,2022-05-18 13:46:46
956,5,46.8,2021-04-03 14:08:07
2209,8,88.9,2021-03-31 02:39:29
4213,1,38.84,2021-05-13 09:37:21
9364,1,27.2,2024-01-12 20:14:17
1177,2,65.88,2020-03-25 01:51:55
8195,6,44.64,2021-11-25 16:05:29
203,8,84.76,2022-01-31 02:10:26
3155,7,56.48,2021-09-07 13:38:36
6822,5,17.18,2020-08-29 06:49:03
8050,1,12.62,2022-02-18 18:56:50
602,1,96.3,2023-08-27 11:27:07
3634,8,87.14,2024-09-13 20:51:19
7195,6,15.18,2023-07-19 03:16:13
4504,2,37.36,2020-11-24 13:57:24
4267,7,66.82,2024-09-05 16:17:14
7200,2,22.99,2022-02-26 01:56:24
2126,8,84.13,2024-07-09 01:40:21
7863,9,83.91,2020-12-18 21:19:10
531,1,30.81,2023-02-14 15:47:22
9778,6,31.53,2021-10-27 21:29:13
9865,6,61.56,2021-08-24 18:35:51
8873,4,14.43,2022-01-28 22:26:27
5439,5,47.25,2023-04-25 10:34:28
8973,5,76.79,2022-08-29 05:06:21
3438,7,62.65,2021-02-11 21:30:01
8761,2,14.67,2023-05-23 22:01:28
7758,2,86.71,2024-05-29 09:38:12
218,6,75.89,2020-04-18 07:46:09
2983,5,62.62,2023-04-06 01:14:26
1009,2,37.88,2024-07-27 11:14:18
9419,7,31.14,2022-02-19 20:58:31
5601,7,96.18,2020-06-26 18:09:22
6616,2,30.38,2020-06-25 19:08:35
4789,5,56.02,2023-10-02 04:31:25
5727,1,57.43,2020-12-12 23:17:04
8517,6,26.38,2021-05-09 11:58:31
6739,7,45.27,2020-08-25 12:16:55
638,5,97.16,2024-02-08 15:18:04
9338,4,38.62,2021-02-25 11:21:22
3832,2,30.51,2021-10-24 16:06:08
2350,6,86.85,2021-02-12 04:59:29
1560,1,95.03,2024-11-21 18:27:27
3311,4,50.74,2020-06-09 10:57:08
3872,6,64.77,2023-07-08 01:50:11
855,5,26.8,2023-07-01 10:38:06
1891,3,66.18,2022-08-18 19:05:13
7131,8,85.09,2024-06-20 21:59:05
8297,9,63.68,2020-12-16 19:44:20
5069,3,65.43,2020-01-29 04:43:12
7768,4,75.61,2020-10-02 02:35:15
8297,3,90.4,2021-01-18 22:53:16
6985,2,25.61,2022-03-09 07:50:28
9034,5,27.03,2021-02-03 11:30:40
558,7,46.5,2022-02-21 15:56:53
3653,7,25.57,2021-07-07 08:28:30
1973,9,12.77,2024-09-01 04:55:32
4088,8,16.84,2020-08-31 06:04:49
2038,3,16.1,2021-09-30 10:50:46
5579,4,88.46,2021-10-18 08:20:46
2143,1,58.33,2021-08-12 01:53:33
3851,5,21.67,2024-11-22 06:15:24
2226,2,94.37,2021-02-19 03:08:23
9532,4,70.57,2021-04-22 14:10:12
5704,5,63.3,2023-02-25 10:13:45
7205,1,92.19,2023-12-31 14:13:56
2945,8,37.46,2022-10-02 07:28:47
9592,2,39.8,2023-04-05 21:04:25
1939,1,92.59,2022-08-09 12:11:15
6485,9,91.22,2023-05-21 17:31:48
4999,4,87.75,2020-03-05 16:29:13
3298,1,41.06,2022-07-13 17:03:45
8184,1,74.96,2020-12-09 02:18:39
9920,2,50.13,2020-10-07 00:43:09
3422,4,96.53,2022-05-23 03:22:10
5505,9,59.59,2022-02-02 17:50:14
8443,5,61.84,2023-05-27 23:00:29
9231,4,55.43,2024-11-22 11:49:43
7785,1,35.02,2023-11-21 00:56:49
5917,7,56.37,2022-05-05 01:46:51
268,4,98.69,2021-11-06 09:15:30
7975,5,72.89,2020-03-23 07:45:31
9858,2,19.62,2022-10-27 19:38:08
4155,8,22.96,2024-05-24 08:08:59
8855,2,19.91,2023-06-18 04:57:43
257,7,89.61,2022-05-11 06:46:05
5637,8,82.18,2023-06-09 10:09:16
6760,4,27.66,2020-12-10 00:54:45
7469,8,98.0,2023-08-22 22:42:24
4495,1,18.63,2021-09-09 19:08:21
6786,8,53.1,2020-06-04 14:22:32
8277,2,30.47,2020-01-08 23:43:41
8099,6,77.15,2023-10-02 08:04:36
3397,4,58.88,2020-02-17 10:31:46
6069,3,91.27,2020-05-28 12:02:27
7135,8,70.79,2020-08-26 16:30:10
143,3,41.71,2021-08-21 14:08:24
4462,2,26.79,2023-09-14 16:40:30
6026,3,24.07,2020-06-07 00:18:30
8614,5,77.06,2023-01-07 17:02:44
6027,8,56.58,2024-10-27 17:58:48
2146,4,59.5,2023-03-26 10:24:50
7436,6,99.8,2020-08-21 07:04:13
9294,1,71.4,2024-07-11 16:52:10
416,4,84.98,2020-08-04 23:13:36
5032,4,64.87,2020-09-02 05:20:02
3180,4,68.17,2023-05-06 15:25:50
4953,6,15.02,2024-05-02 13:06:52
6747,4,34.78,2021-06-18 17:16:24
4534,5,14.58,2023-01-07 17:42:24
1645,8,22.36,2020-11-04 05:32:59
8549,2,33.36,2022-02-18 15:47:26
9873,1,51.82,2022-03-03 22:53:56
7158,5,63.84,2022-07-17 15:40:50
8219,8,35.7,2020-04-10 02:53:05
4985,9,10.26,2020-03-02 01:36:52
6028,7,90.22,2023-12-26 02:01:21
1424,6,33.83,2024-06-03 01:40:08
4689,5,97.8,2022-03-17 07:04:43
8601,8,91.95,2021-03-31 04:23:49
1214,1,96.46,2022-06-22 11:40:13
1098,5,94.62,2020-02-05 18:45:16
2514,4,71.76,2020-01-05 03:30:37
3766,3,35.7,2023-12-28 01:48:55
9907,4,15.67,2020-11-25 15:41:05
8778,9,39.35,2022-03-22 03:27:05
3893,9,90.12,2022-11-17 02:39:26
4267,5,75.23,2020-02-23 07:14:53
3756,3,73.12,2022-03-24 07:07:40
2806,9,21.5,2024-01-29 09:18:56
6485,5,85.37,2022-03-30 21:44:15
6872,2,23.52,2021-07-09 07:25:08
2922,3,33.0,2023-01-24 15:07:15
821,6,58.84,2021-06-13 03:42:27
4630,1,22.83,2022-09-29 15:49:06
4998,7,20.33,2023-03-09 15:47:09
2981,7,47.32,2020-05-08 15:29:04
6797,2,78.81,2024-02-22 04:27:04
6913,7,32.49,2020-11-20 00:53:57
7582,9,60.58,2020-11-19 02:43:27
5850,8,39.83,2020-01-26 08:13:21
6370,2,32.09,2020-05-22 15:58:13
8362,7,67.41,2022-03-03 09:31:38
4081,2,20.72,2024-03-20 14:41:52
331,4,22.81,2023-03-22 08:41:38
2034,9,64.08,2021-04-24 21:22:47
1462,3,93.19,2023-02-11 10:00:30
7331,9,38.38,2021-03-27 01:15:32
4493,1,95.29,2024-03-17 00:09:07
3788,4,50.5,2024-06-22 17:44:09
9016,9,84.29,2023-09-15 14:42:49
541,1,13.15,2020-05-03 18:20:33
8379,1,83.43,2022-12-13 21:10:02
3380,6,38.88,2023-01-22 00:08:02
2836,3,12.77,2024-01-26 17:24:35
8319,3,58.93,2023-03-12 06:14:39
4051,4,18.28,2024-11-25 03:04:56
1676,3,69.95,2023-07-18 11:24:39
3954,1,27.23,2022-05-21 18:03:43
4508,9,63.13,2020-12-01 16:49:51
5656,8,95.35,2021-07-19 20:37:08
9390,9,57.58,2020-01-05 17:56:48
1558,3,16.0,2024-08-05 00:50:50
6748,3,96.52,2020-11-05 03:28:49
2781,3,38.11,2021-01-23 22:10:11
5321,2,30.42,2022-04-09 00:39:34
2696,2,66.17,2024-06-18 21:24:37
6221,5,53.22,2023-04-02 06:33:59
8800,2,90.55,2022-12-22 10:23:13
4659,4,43.14,2020-03-07 20:36:33
7168,1,43.37,2022-09-01 13:33:25
6214,4,56.0,2020-08-01 17:39:21
8191,3,93.25,2022-03-28 21:43:23
5315,4,98.21,2023-09-09 22:52:32
4394,3,67.43,2023-04-26 10:55:03
515,9,47.99,2021-06-22 04:57:00
6620,3,34.8,2022-11-18 16:49:10
7969,5,37.61,2021-01-14 20:14:05
7700,1,39.84,2022-08-28 16:37:33
5881,4,70.95,2024-08-09 15:22:49
7603,6,48.42,2022-12-18 07:10:32
6430,8,30.65,2021-11-21 23:50:54
5207,8,30.42,2021-12-05 19:51:57
8237,4,34.01,2023-11-13 07:52:31
6502,5,51.29,2020-12-03 21:03:38
3756,6,30.65,2024-06-05 21:45:10
6159,3,61.95,2023-05-22 12:24:42
3582,4,43.42,2021-04-14 03:51:37
1679,7,23.13,2022-06-13 09:50:27
5807,9,31.43,2023-05-28 04:06:43
6825,5,36.49,2020-08-21 18:29:11
6499,1,38.25,2024-01-07 14:22:22
5196,6,84.38,2024-08-10 17:10:09
8819,2,89.6,2020-04-25 20:44:44
3200,9,77.78,2024-06-10 20:08:50
6854,9,20.98,2023-04-03 22:16:13
8596,3,56.19,2021-10-17 16:52:21
9792,3,51.09,2021-08-28 21:45:27
4311,3,53.46,2020-11-28 06:10:41
5138,9,85.9,2020-06-25 07:32:10
2456,4,29.94,2023-04-11 05:39:54
3749,7,15.67,2020-06-27 19:12:46
9786,6,76.15,2023-05-01 08:30:41
2105,8,84.03,2020-08-21 09:19:24
9772,8,79.33,2020-04-08 23:48:43
2219,8,43.45,2020-10-12 20:17:21
5554,3,91.03,2022-09-28 02:24:57
4358,1,72.81,2023-06-09 21:22:09
8128,5,15.04,2023-10-19 23:22:14
966,3,39.54,2020-07-05 06:12:30
2991,1,85.57,2024-11-30 12:59:27
4788,1,20.57,2024-08-21 04:51:50
7248,1,65.71,2023-11-18 11:40:23
4225,9,48.81,2021-06-30 00:15:51
532,2,96.01,2023-10-01 18:36:15
3681,6,10.28,2024-11-12 19:29:13
4057,9,26.99,2024-08-28 06:30:21
7093,9,98.77,2022-03-22 01:20:06
2607,5,14.76,2023-12-18 03:23:52
7949,7,46.31,2022-11-03 00:19:04
2743,6,78.44,2020-10-04 12:41:37
7547,3,29.17,2020-06-16 19:49:38
2927,6,65.85,2020-05-20 00:53:53
6104,5,56.45,2020-11-25 04:48:33
5893,3,68.14,2020-02-22 14:27:57
4249,5,42.0,2024-12-09 04:58:48
2145,1,68.63,2023-01-31 02:58:01
9454,3,62.44,2022-02-21 12:39:34
4232,9,10.83,2023-11-06 23:09:34
2309,9,70.81,2023-01-06 20:09:20
6867,6,92.03,2021-03-22 00:13:33
9891,1,71.76,2022-07-17 05:08:16
3867,7,50.23,2021-05-07 09:40:28
6079,4,45.45,2023-11-01 22:12:08
8155,2,81.32,2022-10-27 07:02:01
4834,2,42.58,2022-08-16 13:21:33
9218,4,24.08,2024-10-09 00:57:50
407,4,60.24,2020-07-09 13:00:56
5180,9,23.36,2020-12-22 21:02:09
7577,2,82.7,2021-10-24 19:26:49
6312,2,30.5,2023-07-17 05:16:37
8767,8,21.59,2023-05-28 21:52:59
7704,3,64.57,2020-08-23 07:18:41
1794,4,98.7,2020-02-27 13:35:48
759,4,58.47,2020-03-04 22:17:44
6757,8,43.09,2023-10-18 09:25:23
6371,1,80.87,2024-03-15 04:48:22
8934,5,47.0,2021-11-17 12:59:47
3405,8,19.19,2020-07-18 06:05:30
5298,8,43.13,2023-01-21 10:19:02
3568,3,47.21,2020-06-19 03:21:15
8521,3,38.1,2023-07-05 23:25:23
5589,6,75.64,2023-05-21 12:33:11
7715,8,22.65,2020-07-29 06:12:42
5076,6,97.65,2020-04-13 12:31:50
2333,3,63.09,2023-09-10 14:03:21
5474,4,11.0,2024-07-10 10:12:38
2137,7,76.93,2021-12-08 09:17:17
3611,7,27.39,2024-07-05 21:47:10
7828,9,87.41,2021-05-04 18:28:50
1988,3,98.63,2024-05-27 23:12:24
7603,5,19.24,2021-09-09 04:37:31
7085,6,97.45,2021-12-28 05:42:25
7641,8,71.13,2024-07-20 03:52:51
2325,7,89.1,2021-03-21 11:52:29
2806,5,20.1,2023-05-31 03:42:53
4110,1,21.51,2020-08-24 11:17:59
4593,6,98.1,2023-06-17 19:44:20
7225,6,48.94,2024-09-23 11:47:36
4921,9,17.46,2022-11-06 19:02:52
5706,8,21.65,2020-09-26 09:53:51
6659,7,46.7,2023-01-09 16:19:47
1812,6,38.31,2020-11-16 22:23:45
6817,1,12.41,2023-01-04 12:25:31
5882,2,25.92,2023-01-14 07:44:58
3413,5,53.59,2022-09-11 17:04:21
6265,8,33.47,2022-07-03 22:56:16
1981,8,63.07,2023-04-09 23:52:37
3665,5,91.11,2024-04-24 08:00:32
1599,1,58.83,2021-11-10 11:47:02
1054,2,77.57,2023-03-06 09:02:12
8971,4,70.07,2021-09-27 03:27:57
2082,4,70.05,2024-09-21 14:34:10
6593,7,24.08,2021-03-31 20:36:02
8105,9,71.49,2021-01-30 09:24:58
4707,7,75.49,2021-06-22 17:18:05
7200,4,73.99,2020-11-20 09:17:24
5849,4,26.61,2022-01-18 06:08:57
950,8,15.58,2021-10-02 23:39:51
723,3,78.35,2021-04-15 19:37:41
7908,5,36.51,2022-04-25 10:17:13
3327,3,82.49,2020-08-23 19:06:00
2384,3,36.4,2020-09-30 19:41:24
5968,4,30.97,2020-09-07 21:32:28
2711,5,12.93,2021-05-23 16:10:28
2496,8,92.23,2020-05-09 19:10:56
1154,4,48.7,2021-11-29 18:17:08
2400,2,62.71,2021-11-30 05:00:09
9240,3,97.34,2022-01-11 20:54:38
5587,6,35.79,2021-10-06 01:48:41
3477,3,31.83,2022-08-08 04:03:31
7856,9,12.63,2021-11-07 05:25:09
6820,4,43.52,2022-01-28 22:04:17
8093,9,58.37,2024-03-10 14:39:33
6507,2,57.17,2021-06-21 10:42:07
3460,1,48.81,2024-11-01 00:48:30
310,2,42.3,2020-12-10 11:17:10
7053,2,67.26,2022-01-11 21:59:44
7913,7,55.82,2023-03-29 10:18:37
6081,3,83.55,2023-03-19 22:44:03
4338,2,79.96,2024-01-22 01:12:49
6364,7,82.2,2023-11-14 17:17:27
773,2,50.76,2024-05-01 02:40:34
5168,5,31.24,2020-08-08 05:54:57
3168,3,71.08,2022-02-22 09:02:45
575,1,58.09,2021-02-25 13:30:23
9974,9,99.69,2020-04-15 23:04:27
3093,3,79.01,2022-10-22 23:16:15
8543,1,96.26,2022-02-16 12:15:02
2635,6,33.25,2022-01-29 10:28:17
357,3,53.36,2021-05-27 11:23:07
4553,2,56.66,2022-11-17 17:42:31
8197,3,25.37,2022-08-07 22:30:25
9578,9,11.46,2024-08-18 12:39:10
2186,7,90.56,2021-08-12 15:10:35
8066,6,50.79,2024-05-03 23:43:43
2823,7,53.93,2023-10-18 17:06:41
110,4,14.68,2023-08-27 03:35:05
4202,3,88.12,2024-01-08 15:33:44
1608,6,34.93,2022-02-02 09:38:14
6101,3,44.26,2021-10-24 16:39:37
488,4,21.64,2024-01-17 11:19:05
8838,7,93.16,2020-05-09 18:38:14
1733,6,25.79,2024-06-28 22:27:36
6865,4,74.96,2022-03-17 07:11:20
301,9,43.14,2021-05-15 01:50:29
2408,1,87.48,2020-09-27 16:19:53
263,3,78.06,2021-12-14 00:43:55
863,1,33.23,2024-04-22 22:38:42
7193,7,45.9,2023-10-01 14:29:12
7597,2,44.46,2020-05-14 17:40:33
8853,8,10.9,2023-06-15 05:04:41
6449,3,25.56,2022-10-07 14:27:43
2529,7,56.29,2023-01-06 11:44:55
7221,6,19.87,2023-08-13 21:01:55
4695,9,19.32,2023-01-29 04:14:25
5310,7,57.06,2023-03-23 11:13:45
4840,4,99.61,2022-04-27 21:00:46
9501,8,32.36,2020-05-04 13:20:43
4531,4,18.48,2024-09-09 14:05:55
2555,8,40.33,2023-07-22 09:21:39
1138,4,94.99,2020-12-25 12:30:20
1353,5,40.42,2022-11-07 13:02:42
562,4,32.35,2021-12-17 02:19:32
3088,8,79.08,2023-12-26 05:20:09
1042,5,64.77,2024-09-21 15:11:03
3111,5,51.87,2020-10-10 19:44:42
7980,6,16.3,2023-07-01 02:59:59
6704,6,61.0,2024-10-05 13:29:12
426,2,61.32,2021-08-24 23:28:16
6755,9,64.72,2020-12-26 23:35:33
9615,4,49.59,2024-06-08 18:29:58
8106,2,97.49,2021-02-05 11:14:04
9762,8,69.38,2023-10-18 11:27:16
9968,4,95.73,2023-04-19 21:42:32
3953,3,31.35,2020-05-17 08:34:42
759,7,31.16,2020-12-18 22:04:25
4562,2,97.34,2020-04-14 13:31:55
5880,2,42.7,2023-08-15 15:54:07
4145,1,43.86,2022-12-30 08:07:45
8096,6,89.53,2021-12-04 08:19:45
4255,9,83.65,2023-08-22 03:08:39
2676,9,80.68,2022-03-14 04:42:27
3167,1,50.93,2020-12-18 12:41:29
7041,9,93.64,2024-12-06 08:46:58
1373,6,22.42,2020-12-28 23:16:42
768,9,47.92,2023-10-06 01:36:15
5232,3,25.3,2024-02-17 20:32:16
6542,9,44.54,2022-02-25 22:37:12
4272,2,20.59,2021-05-04 07:39:30
248,4,45.58,2021-08-06 17:03:23
2916,1,29.45,2021-08-01 23:31:45
9469,2,44.89,2023-06-07 21:07:51
3690,5,65.72,2022-01-01 09:50:03
4325,5,98.14,2022-01-01 10:48:45
19,3,41.09,2022-05-16 12:45:30
4493,6,78.63,2022-12-06 09:21:35
4197,4,56.4,2022-06-22 03:16:47
8262,9,57.01,2020-09-26 23:54:43
9918,1,44.13,2023-02-20 02:57:54
8277,1,61.17,2020-12-09 22:08:30
2154,2,22.93,2020-07-24 08:33:47
2932,1,19.56,2023-02-27 18:59:36
2156,9,50.88,2020-03-17 10:17:58
6100,8,62.68,2022-09-20 00:34:32
3490,4,37.19,2021-01-03 15:49:07
4586,8,62.8,2023-04-22 09:53:50
9922,8,96.54,2021-09-17 14:32:17
163,2,90.62,2021-03-29 07:54:37
6763,5,33.65,2023-04-14 23:05:59
385,1,47.05,2023-12-02 08:40:04
4905,2,48.96,2020-10-31 18:52:11
8662,8,33.67,2024-12-13 00:18:29
2578,5,55.45,2023-10-20 06:11:25
327,6,71.36,2024-10-28 10:11:44
4617,4,46.01,2020-01-21 18:18:21
3410,9,58.19,2020-08-08 04:25:00
3078,5,55.01,2023-07-12 05:54:39
4772,2,88.82,2024-10-26 22:55:24
7721,5,20.21,2021-02-26 00:24:58
320,9,20.88,2021-07-13 21:36:24
9486,4,86.12,2024-03-28 23:10:02
184,6,22.76,2020-10-27 15:05:23
1514,2,21.6,2021-04-28 07:44:44
2924,6,97.77,2022-06-24 00:49:12
8004,3,44.42,2020-06-29 22:18:43
7163,7,29.37,2022-03-10 05:08:24
3254,7,56.89,2024-10-10 19:59:06
5249,2,98.95,2021-09-11 09:59:14
2168,7,12.11,2021-07-21 05:02:53
8596,7,51.84,2022-08-27 23:02:02
5997,1,48.09,2024-02-21 22:11:00
2954,8,97.06,2023-03-05 17:21:45
8749,1,76.76,2020-06-24 06:01:37
7101,6,29.81,2023-03-07 12:22:05
170,5,19.14,2020-01-05 07:13:45
6808,3,54.15,2024-02-18 10:31:22
7291,5,24.82,2020-01-12 01:33:20
6292,6,58.85,2021-02-08 16:58:17
9776,5,32.21,2020-06-15 18:51:41
8864,5,39.57,2023-03-02 00:13:11
5117,5,91.94,2020-07-30 05:29:55
6624,9,50.8,2021-10-03 19:19:48
4067,3,59.56,2023-04-03 18:20:29
503,1,13.08,2024-06-22 19:03:20
4649,2,12.55,2024-12-08 03:01:39
2340,6,49.75,2024-06-10 15:39:41
2779,7,35.89,2021-08-13 09:05:07
5063,9,18.05,2021-06-15 02:43:30
7749,8,67.21,2020-10-16 15:48:42
5500,2,26.68,2022-02-18 04:56:27
7586,2,30.96,2022-11-26 11:02:05
4461,2,80.49,2021-12-08 19:57:39
5619,2,90.38,2020-01-24 07:02:11
2557,7,75.84,2022-11-02 05:31:20
3299,2,88.54,2020-04-04 16:11:56
7307,9,41.2,2023-09-11 12:13:10
9162,2,18.51,2020-01-07 06:21:09
4996,5,85.11,2023-05-30 17:07:15
8217,4,17.76,2021-03-25 23:31:56
7809,9,20.18,2020-10-30 11:52:13
7140,3,25.51,2021-04-06 02:19:40
586,8,31.09,2023-08-11 08:33:17
340,6,45.5,2023-12-31 19:34:48
2946,6,34.11,2022-11-27 09:13:54
3036,3,83.59,2023-02-08 00:35:38
5952,1,53.85,2022-01-10 14:57:15
7555,6,22.64,2023-03-08 19:10:41
3547,8,80.23,2022-11-14 14:33:20
9749,5,67.05,2023-01-01 17:04:53
3272,4,96.74,2023-04-05 07:28:51
8727,6,55.04,2021-12-04 19:26:40
610,4,74.7,2022-09-17 08:34:29
9835,4,38.17,2021-02-11 20:07:44
637,3,19.76,2024-10-09 18:23:24
9572,6,48.81,2022-06-06 04:25:02
1546,5,64.96,2023-04-05 03:34:18
2877,8,84.13,2024-07-16 14:17:20
1995,4,98.86,2023-03-09 14:21:05
5076,2,63.47,2021-05-30 11:29:44
6984,9,44.26,2022-09-27 12:23:22
7622,5,29.75,2020-08-29 03:35:56
1552,2,13.56,2022-11-04 03:16:29
7989,8,97.91,2021-05-03 19:33:18
8600,3,17.58,2020-11-18 13:08:12
6154,4,18.7,2023-04-20 23:21:11
7790,4,10.02,2023-05-17 15:29:01
6424,3,40.11,2022-08-24 03:19:07
4570,8,87.48,2023-09-30 09:36:22
5512,7,28.79,2022-01-24 04:06:48
7686,2,29.0,2021-12-02 00:05:31
5772,6,80.51,2020-08-08 19:33:11
4106,4,37.21,2023-01-21 09:57:03
3693,5,13.0,2021-12-10 18:24:38
5685,2,55.15,2022-02-05 11:44:33
5599,4,40.53,2022-12-22 17:54:46
546,8,63.11,2022-07-21 22:47:17
2367,3,87.49,2024-04-25 14:29:53
8415,1,10.85,2023-12-24 16:19:40
3130,1,58.66,2021-08-23 12:44:05
8711,9,83.66,2020-09-24 21:44:01
6253,6,11.98,2022-07-22 18:35:19
6064,8,40.55,2021-12-11 23:38:18
6258,8,32.19,2021-12-30 02:34:16
8597,4,52.44,2023-02-16 08:42:07
5898,9,72.0,2023-05-12 12:46:06
9946,3,31.27,2024-12-20 20:51:48
8529,3,62.05,2021-06-12 07:45:27
8239,1,80.14,2021-03-18 22:06:29
959,6,63.73,2024-04-19 10:53:41
1251,8,32.75,2020-12-22 16:45:35
6463,1,11.66,2020-10-24 06:35:24
2538,5,80.39,2020-04-24 02:05:57
5635,5,84.04,2021-11-07 15:38:34
8129,3,65.55,2020-10-18 00:12:38
9773,4,31.77,2020-11-06 16:59:52
2812,2,65.55,2020-06-22 07:29:55
4410,1,22.88,2023-02-18 02:01:23
1928,7,73.57,2023-06-18 01:35:33
7186,1,77.35,2024-09-30 17:24:43
2207,4,14.51,2021-04-29 14:12:23
997,6,75.9,2024-07-03 11:20:13
1804,8,21.75,2020-06-25 23:50:56
7120,2,78.23,2024-07-01 14:25:16
2420,7,58.24,2020-12-06 16:18:20
5599,8,78.13,2021-02-18 11:44:35
1164,2,23.22,2022-07-06 16:21:55
4973,1,99.34,2020-05-09 09:11:41
5217,7,94.58,2020-11-10 02:34:40
4877,8,82.55,2024-08-11 01:59:50
148,8,60.01,2024-01-14 18:07:23
3625,4,20.84,2023-05-28 22:19:35
7232,6,60.82,2021-01-29 17:50:49
8413,8,13.65,2024-09-22 00:30:25
1897,7,78.71,2021-07-19 07:02:05
3817,4,48.79,2023-05-11 19:18:30
2787,9,84.67,2021-05-02 02:10:23
50,5,32.85,2020-10-22 20:31:45
3138,9,96.83,2024-09-26 16:30:24
7096,6,65.68,2024-08-10 10:44:25
4205,1,30.93,2021-10-08 11:14:47
2043,4,49.87,2022-02-14 04:16:00
903,7,97.47,2020-02-27 04:44:58
3932,8,25.95,2020-11-25 18:34:01
7889,6,88.87,2022-11-10 11:32:22
4965,5,33.58,2023-07-13 16:31:54
2885,1,34.03,2024-05-09 23:16:15
9530,1,28.27,2022-03-12 15:39:58
51,5,48.79,2023-07-27 09:50:53
3663,4,11.57,2024-01-25 23:57:17
7601,5,49.7,2021-12-17 18:29:44
4645,7,59.77,2020-11-10 14:40:40
2100,2,80.47,2020-10-22 17:38:22
5083,2,55.27,2022-02-15 22:40:53
4739,3,39.29,2022-10-17 21:11:16
1724,4,57.64,2023-03-24 00:17:10
5730,4,76.71,2020-08-19 08:43:20
9516,5,68.96,2022-03-21 03:28:44
6292,8,67.58,2020-03-04 14:40:46
1465,5,47.93,2023-09-18 22:29:33
8527,5,59.49,2024-01-14 08:47:11
5712,1,33.78,2023-04-28 04:42:50
4701,9,97.44,2021-02-23 01:15:22
3344,1,26.99,2020-05-06 11:55:11
2200,9,81.19,2023-08-29 11:31:24
9529,4,37.05,2021-05-01 14:52:03
3025,3,22.1,2020-11-23 16:31:57
5678,3,83.7,2022-03-20 11:28:10
8432,7,20.57,2024-05-20 19:02:13
2101,4,78.51,2021-09-28 06:30:02
6563,9,89.99,2023-09-02 13:51:35
2495,3,47.16,2020-12-11 12:06:26
4866,9,20.84,2024-12-07 02:13:55
3346,6,14.06,2023-08-21 06:34:54
7141,8,83.39,2022-03-22 05:42:16
3035,7,79.47,2024-11-16 21:22:23
9502,1,11.61,2024-07-14 17:29:09
7841,4,46.64,2023-10-16 01:01:50
2316,2,57.58,2020-08-15 03:03:24
9015,1,84.46,2023-12-11 17:57:16
5931,9,10.68,2020-07-03 20:21:06
5843,6,47.92,2022-07-02 22:43:26
9258,6,18.63,2023-01-28 02:32:25
7476,7,66.92,2020-04-01 07:02:03
5166,2,35.48,2023-02-08 03:53:12
7713,7,49.22,2023-06-03 14:35:42
4644,5,43.17,2024-02-18 05:08:02
8288,7,31.48,2022-05-18 10:56:20
2851,5,56.69,2024-11-15 18:05:48
6515,5,38.75,2024-08-29 18:51:22
7852,7,26.33,2024-10-08 14:39:31
4460,5,71.48,2023-06-07 05:56:28
6449,1,41.35,2023-05-16 13:18:30
6638,5,93.44,2021-11-27 08:38:32
2546,1,86.66,2022-04-26 17:33:40
4899,6,97.66,2023-03-09 04:04:05
4444,1,62.68,2022-09-29 21:45:10
9521,5,46.06,2024-08-28 10:56:39
5875,5,74.53,2024-05-25 15:45:15
8278,6,57.01,2020-02-09 08:32:33
850,7,38.63,2020-02-28 02:03:13
7105,2,84.97,2021-11-05 22:02:38
5349,2,28.91,2024-09-16 07:08:26
3550,4,55.1,2022-05-01 09:46:47
9274,1,44.4,2021-12-22 19:25:56
7095,9,50.41,2020-07-20 14:51:22
4383,4,69.95,2024-02-21 21:05:40
1372,3,88.22,2020-01-13 11:34:40
6683,9,54.23,2022-07-05 10:55:33
5497,5,44.31,2024-11-11 19:44:19
